📺央视频道,#genre#
CCTV-13,http://171.117.73.233:8085/rtp/226.0.2.165:9232$1920x1080
CCTV-13,http://60.220.167.72:8085/rtp/226.0.2.165:9232$1920x1080
CCTV-13,http://183.185.12.146:8085/rtp/226.0.2.165:9232$1920x1080
CCTV-13,http://60.220.167.11:8085/rtp/226.0.2.165:9232$1920x1080
CCTV-13,http://171.116.182.180:8085/rtp/226.0.2.165:9232$1920x1080
CCTV-14,http://60.210.100.54:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://xuys.top:8888/rtp/225.1.1.144:5002$1920x1080
CCTV-14,http://115.171.216.56:4000/rtp/225.1.8.14:8132$1920x1080
CCTV-14,http://115.171.216.56:4000/rtp/225.1.8.114:8236$1920x1080
CCTV-14,http://111.196.132.49:20000/rtp/239.3.1.65:8132$1920x1080
CCTV-14,http://123.113.186.207:8000/rtp/239.3.1.65:8132$1920x1080
CCTV-14,http://114.243.102.64:4000/rtp/239.3.1.65:8132$1920x1080
CCTV-14,http://221.221.165.219:8888/rtp/239.3.1.65:8132$1920x1080
CCTV-14,http://123.113.236.69:8012/rtp/239.3.1.65:8132$1920x1080
CCTV-14,http://123.113.149.45:3568/rtp/239.3.1.65:8132$1920x1080
CCTV-14,http://221.221.153.193:8888/rtp/239.3.1.65:8132$1920x1080
CCTV-14,http://tnvcn.com:8012/rtp/239.3.1.65:8132$1920x1080
CCTV-14,http://sweetown.fun:4000/rtp/239.3.1.65:8132$1920x1080
CCTV-14,http://123.122.188.149:8012/rtp/239.3.1.65:8132$1920x1080
CCTV-14,http://223.10.21.36:8082/rtp/239.1.1.21:8021$1920x1080
CCTV-14,http://110.177.148.13:58888/rtp/239.1.1.21:8021$1920x1080
CCTV-14,http://223.10.117.215:8082/rtp/239.1.1.21:8021$1920x1080
CCTV-14,http://223.10.117.215:8084/rtp/239.1.1.21:8021$1920x1080
CCTV-14,http://110.178.52.75:8083/rtp/239.1.1.21:8021$1920x1080
CCTV-14,http://171.125.90.130:6000/rtp/226.0.2.166:9240$1920x1080
CCTV-14,http://221.205.180.219:8001/rtp/226.0.2.166:9240$1920x1080
CCTV-14,http://171.117.73.233:8085/rtp/226.0.2.166:9240$1920x1080
CCTV-14,http://60.220.167.72:8085/rtp/226.0.2.166:9240$1920x1080
CCTV-14,http://183.185.12.146:8085/rtp/226.0.2.166:9240$1920x1080
CCTV-14,http://60.220.167.11:8085/rtp/226.0.2.166:9240$1920x1080
CCTV-14,http://171.116.182.180:8085/rtp/226.0.2.166:9240$1920x1080
CCTV-15,http://xuys.top:8888/rtp/225.1.2.194:5002$1920x1080
CCTV-15,http://115.171.216.56:4000/rtp/225.1.8.74:8136$1920x1080
CCTV-15,http://115.171.216.56:4000/rtp/225.1.8.115:8052$1920x1080
CCTV-15,http://111.196.132.49:20000/rtp/239.3.1.153:8136$1920x1080
CCTV-15,http://123.113.186.207:8000/rtp/239.3.1.153:8136$1920x1080
CCTV-15,http://114.243.102.64:4000/rtp/239.3.1.153:8136$1920x1080
CCTV-15,http://221.221.165.219:8888/rtp/239.3.1.153:8136$1920x1080
CCTV-15,http://123.113.236.69:8012/rtp/239.3.1.153:8136$1920x1080
CCTV-15,http://123.113.149.45:3568/rtp/239.3.1.153:8136$1920x1080
CCTV-15,http://221.221.153.193:8888/rtp/239.3.1.153:8136$1920x1080
CCTV-15,http://sweetown.fun:4000/rtp/239.3.1.153:8136$1920x1080
CCTV-15,http://123.122.188.149:8012/rtp/239.3.1.153:8136$1920x1080
CCTV-15,http://223.10.21.36:8082/rtp/239.1.1.22:8022$1920x1080
CCTV-15,http://110.177.148.13:58888/rtp/239.1.1.22:8022$1920x1080
CCTV-15,http://223.10.117.215:8082/rtp/239.1.1.22:8022$1920x1080
CCTV-15,http://223.10.117.215:8084/rtp/239.1.1.22:8022$1920x1080
CCTV-15,http://110.178.52.75:8083/rtp/239.1.1.22:8022$1920x1080
CCTV-15,http://171.125.90.130:6000/rtp/226.0.2.32:8168$1920x1080
CCTV-15,http://221.205.180.219:8001/rtp/226.0.2.32:8168$1920x1080
CCTV-15,http://171.117.73.233:8085/rtp/226.0.2.32:8168$1920x1080
CCTV-15,http://60.220.167.72:8085/rtp/226.0.2.32:8168$1920x1080
CCTV-15,http://183.185.12.146:8085/rtp/226.0.2.32:8168$1920x1080
CCTV-15,http://60.220.167.11:8085/rtp/226.0.2.32:8168$1920x1080
CCTV-15,http://171.116.182.180:8085/rtp/226.0.2.32:8168$1920x1080
CCTV-16,http://ipv4.sunjianwu.fun:8800/rtp/239.49.0.109:8000$3840x2160
CCTV-16,http://124.165.33.233:8085/rtp/226.0.2.169:9264$1920x1080
CCTV-16,http://171.116.182.180:8083/rtp/226.0.2.169:9264$1920x1080
CCTV-16,http://183.151.16.91:4022/rtp/233.50.201.192:5140$1920x1080
CCTV-16,http://183.184.39.139:8085/rtp/226.0.2.169:9264$1920x1080
CCTV-16,http://majian.ixiaobai.net:5540/udp/239.37.1.22:5540?
CCTV-16,http://xuys.top:8888/rtp/225.1.2.237:5002$1920x1080
CCTV-16,http://111.196.132.49:20000/rtp/239.3.1.183:8001$1920x1080
CCTV-16,http://123.113.186.207:8000/rtp/239.3.1.183:8001$1920x1080
CCTV-16,http://114.243.102.64:4000/rtp/239.3.1.183:8001$1920x1080
CCTV-16,http://221.221.165.219:8888/rtp/239.3.1.183:8001$1920x1080
CCTV-16,http://123.113.236.69:8012/rtp/239.3.1.183:8001$1920x1080
CCTV-16,http://123.113.149.45:3568/rtp/239.3.1.183:8001$1920x1080
CCTV-16,http://221.221.153.193:8888/rtp/239.3.1.183:8001$1920x1080
CCTV-16,http://sweetown.fun:4000/rtp/239.3.1.183:8001$1920x1080
CCTV-16,http://111.196.132.49:20000/rtp/239.3.1.184:8001$1920x1080
CCTV-16,http://123.113.186.207:8000/rtp/239.3.1.184:8001$1920x1080
CCTV-16,http://114.243.102.64:4000/rtp/239.3.1.184:8001$1920x1080
CCTV-16,http://221.221.165.219:8888/rtp/239.3.1.184:8001$1920x1080
CCTV-16,http://123.113.236.69:8012/rtp/239.3.1.184:8001$1920x1080
CCTV-16,http://123.113.149.45:3568/rtp/239.3.1.184:8001$1920x1080
CCTV-16,http://221.221.153.193:8888/rtp/239.3.1.184:8001$1920x1080
CCTV-16,http://sweetown.fun:4000/rtp/239.3.1.184:8001$1920x1080
CCTV-17,http://xuys.top:8888/rtp/225.1.2.52:5002$1920x1080
CCTV-17,http://115.171.216.56:4000/rtp/225.1.8.17:8144$1920x1080
CCTV-17,http://115.171.216.56:4000/rtp/225.1.8.117:8064$1920x1080
CCTV-17,http://111.196.132.49:20000/rtp/239.3.1.151:8144$1920x1080
CCTV-17,http://123.113.186.207:8000/rtp/239.3.1.151:8144$1920x1080
CCTV-17,http://114.243.102.64:4000/rtp/239.3.1.151:8144$1920x1080
CCTV-17,http://221.221.165.219:8888/rtp/239.3.1.151:8144$1920x1080
CCTV-17,http://123.113.236.69:8012/rtp/239.3.1.151:8144$1920x1080
CCTV-17,http://123.113.149.45:3568/rtp/239.3.1.151:8144$1920x1080
CCTV-17,http://221.221.153.193:8888/rtp/239.3.1.151:8144$1920x1080
CCTV-17,http://sweetown.fun:4000/rtp/239.3.1.151:8144$1920x1080
CCTV-17,http://223.10.21.36:8082/rtp/239.1.1.23:8023$1920x1080
CCTV-17,http://110.177.148.13:58888/rtp/239.1.1.23:8023$1920x1080
CCTV-17,http://223.10.117.215:8082/rtp/239.1.1.23:8023$1920x1080
CCTV-17,http://223.10.117.215:8084/rtp/239.1.1.23:8023$1920x1080
CCTV-17,http://110.178.52.75:8083/rtp/239.1.1.23:8023$1920x1080
CCTV-17,http://171.125.90.130:6000/rtp/226.0.2.170:9272$1920x1080
CCTV-17,http://221.205.180.219:8001/rtp/226.0.2.170:9272$1920x1080
CCTV-17,http://171.117.73.233:8085/rtp/226.0.2.170:9272$1920x1080
CCTV-17,http://60.220.167.72:8085/rtp/226.0.2.170:9272$1920x1080
CCTV-17,http://183.185.12.146:8085/rtp/226.0.2.170:9272$1920x1080
CCTV-17,http://60.220.167.11:8085/rtp/226.0.2.170:9272$1920x1080
CCTV-17,http://171.116.182.180:8085/rtp/226.0.2.170:9272$1920x1080
CCTV-17,http://171.117.201.100:8085/rtp/226.0.2.170:9272$1920x1080
CCTV第一剧场,http://www.lizhinas.top:8688/rtp/239.252.219.86:5140$江西cmc3+|1920x1080
CCTV第一剧场,http://xuys.top:8888/rtp/225.1.2.175:5002$1920x1080
CCTV第一剧场,http://223.10.21.36:8082/rtp/239.1.1.94:8094$1920x1080
CCTV第一剧场,http://110.177.148.13:58888/rtp/239.1.1.94:8094$1920x1080
CCTV第一剧场,http://223.10.117.215:8082/rtp/239.1.1.94:8094$1920x1080
CCTV第一剧场,http://223.10.117.215:8084/rtp/239.1.1.94:8094$1920x1080
CCTV第一剧场,http://110.178.52.75:8083/rtp/239.1.1.94:8094$1920x1080
CCTV第一剧场,http://171.125.90.130:6000/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://221.205.180.219:8001/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://171.117.73.233:8085/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://60.220.167.72:8085/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://183.185.12.146:8085/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://60.220.167.11:8085/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://171.116.182.180:8085/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://171.117.201.100:8085/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://60.220.167.66:8085/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://60.220.167.12:8085/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://124.163.112.145:6001/rtp/226.0.2.221:9680$1920x1080
CCTV第一剧场,http://36.49.50.124:8800/rtp/239.37.0.078:5540$1920x1080
CCTV第一剧场,http://enlen.vip:4022/rtp/239.200.200.82:8004$1920x1080
CCTV第一剧场,http://219.140.224.108:5555/rtp/239.69.1.74:10084$1920x1080
CCTV第一剧场,http://119.98.133.99:4022/rtp/239.69.1.74:10084$1920x1080
CCTV风云剧场,http://xuys.top:8888/rtp/225.1.2.174:5002$1920x1080
CCTV风云剧场,http://223.10.21.36:8082/rtp/239.1.1.93:8093$1920x1080
CCTV风云剧场,http://110.177.148.13:58888/rtp/239.1.1.93:8093$1920x1080
CCTV风云剧场,http://223.10.117.215:8082/rtp/239.1.1.93:8093$1920x1080
CCTV风云剧场,http://223.10.117.215:8084/rtp/239.1.1.93:8093$1920x1080
CCTV风云剧场,http://110.178.52.75:8083/rtp/239.1.1.93:8093$1920x1080
CCTV风云剧场,http://171.125.90.130:6000/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://221.205.180.219:8001/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://171.117.73.233:8085/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://60.220.167.72:8085/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://183.185.12.146:8085/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://60.220.167.11:8085/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://171.116.182.180:8085/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://171.117.201.100:8085/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://60.220.167.66:8085/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://60.220.167.12:8085/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://124.163.112.145:6001/rtp/226.0.2.227:9728$1920x1080
CCTV风云剧场,http://36.49.50.124:8800/rtp/239.37.0.114:5540$1920x1080
CCTV风云剧场,http://enlen.vip:4022/rtp/239.200.200.84:8016$1920x1080
CCTV风云剧场,http://223.215.3.199:2000/rtp/238.1.79.62:4632$1920x1080
CCTV风云剧场,http://121.19.134.52:808/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV风云剧场,http://60.10.225.157:555/rtp/239.253.93.251:6429$1920x1080
CCTV风云剧场,http://www.qhjx.top:18000/udp/238.255.2.28:5999$1920x1080
CCTV怀旧剧场,http://xuys.top:8888/rtp/225.1.2.173:5002$1920x1080
CCTV怀旧剧场,http://171.125.90.130:6000/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://221.205.180.219:8001/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://171.117.73.233:8085/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://60.220.167.72:8085/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://183.185.12.146:8085/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://60.220.167.11:8085/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://171.116.182.180:8085/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://171.117.201.100:8085/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://60.220.167.66:8085/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://60.220.167.12:8085/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://124.163.112.145:6001/rtp/226.0.2.224:9704$1920x1080
CCTV怀旧剧场,http://36.49.50.124:8800/rtp/239.37.0.082:5540$1920x1080
CCTV怀旧剧场,http://enlen.vip:4022/rtp/239.200.200.85:8032$1920x1080
CCTV怀旧剧场,http://223.215.3.199:2000/rtp/238.1.79.61:4624$1920x1080
CCTV怀旧剧场,http://120.76.248.139/live/bfgd/4200000224.m3u8
CCTV怀旧剧场,http://www.lizhinas.top:8688/rtp/239.252.219.90:5140$1920x1080
CCTV怀旧剧场,http://www.akw323.com:9527/rtp/238.255.2.33:5999$1920x1080
CCTV怀旧剧场,http://www.lizhinas.top:8688/rtp/239.252.219.90:5140$江西cmc3+|1920x1080
CCTV怀旧剧场,http://xuys.top:8888/udp/225.1.2.173:5002$1920x1080
CCTV怀旧剧场,http://121.19.134.52:808/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV怀旧剧场,http://www.qhjx.top:18000/udp/238.255.2.33:5999$1920x1080
CCTV怀旧剧场,http://111.61.236.247:9081/hls/67/index.m3u8
CCTV怀旧剧场,http://60.10.225.157:555/rtp/239.253.93.252:6430$1920x1080
CCTV风云音乐,http://xuys.top:8888/rtp/225.1.2.176:5002$1920x1080
CCTV风云音乐,http://171.125.90.130:6000/rtp/226.0.2.220:9672$1920x1080
CCTV风云音乐,http://221.205.180.219:8001/rtp/226.0.2.220:9672$1920x1080
CCTV风云音乐,http://171.117.73.233:8085/rtp/226.0.2.220:9672$1920x1080
CCTV风云音乐,http://60.220.167.72:8085/rtp/226.0.2.220:9672$1920x1080
CCTV风云音乐,http://183.185.12.146:8085/rtp/226.0.2.220:9672$1920x1080
CCTV风云音乐,http://60.220.167.11:8085/rtp/226.0.2.220:9672$1920x1080
CCTV风云音乐,http://171.116.182.180:8085/rtp/226.0.2.220:9672$1920x1080
CCTV风云音乐,http://171.117.201.100:8085/rtp/226.0.2.220:9672$1920x1080
CCTV风云音乐,http://60.220.167.66:8085/rtp/226.0.2.220:9672$1920x1080
CCTV风云音乐,http://60.220.167.12:8085/rtp/226.0.2.220:9672$1920x1080
CCTV风云音乐,http://124.163.112.145:6001/rtp/226.0.2.220:9672$1920x1080
CCTV风云音乐,http://36.49.50.124:8800/rtp/239.37.0.081:5540$1920x1080
CCTV风云音乐,http://enlen.vip:4022/rtp/239.200.200.86:8008$1920x1080
CCTV风云音乐,http://223.215.3.199:2000/rtp/238.1.79.64:4648$1920x1080
CCTV风云音乐,http://www.lizhinas.top:8688/rtp/239.252.219.87:5140$江西cmc3+|1920x1080
CCTV风云音乐,http://xuys.top:8888/udp/225.1.2.176:5002$1920x1080
CCTV风云音乐,http://60.10.225.157:555/rtp/239.253.93.253:6431$1920x1080
CCTV风云音乐,http://www.lizhinas.top:8688/rtp/239.252.219.87:5140$1920x1080
CCTV风云音乐,http://www.akw323.com:9527/rtp/238.255.2.24:5999$1920x1080
CCTV风云音乐,http://www.qhjx.top:18000/udp/238.255.2.24:5999$1920x1080
CCTV风云音乐,http://121.19.134.52:808/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV风云足球,http://xuys.top:8888/rtp/225.1.2.168:5002$1920x1080
CCTV风云足球,http://223.10.21.36:8082/rtp/239.1.1.101:8101$1920x1080
CCTV风云足球,http://110.177.148.13:58888/rtp/239.1.1.101:8101$1920x1080
CCTV风云足球,http://223.10.117.215:8082/rtp/239.1.1.101:8101$1920x1080
CCTV风云足球,http://223.10.117.215:8084/rtp/239.1.1.101:8101$1920x1080
CCTV风云足球,http://110.178.52.75:8083/rtp/239.1.1.101:8101$1920x1080
CCTV风云足球,http://171.125.90.130:6000/rtp/226.0.2.225:9712$1920x1080
CCTV风云足球,http://221.205.180.219:8001/rtp/226.0.2.225:9712$1920x1080
CCTV风云足球,http://171.117.73.233:8085/rtp/226.0.2.225:9712$1920x1080
CCTV风云足球,http://60.220.167.72:8085/rtp/226.0.2.225:9712$1920x1080
CCTV风云足球,http://183.185.12.146:8085/rtp/226.0.2.225:9712$1920x1080
CCTV风云足球,http://60.220.167.11:8085/rtp/226.0.2.225:9712$1920x1080
CCTV风云足球,http://171.116.182.180:8085/rtp/226.0.2.225:9712$1920x1080
CCTV风云足球,http://171.117.201.100:8085/rtp/226.0.2.225:9712$1920x1080
CCTV风云足球,http://60.220.167.66:8085/rtp/226.0.2.225:9712$1920x1080
CCTV风云足球,http://60.220.167.12:8085/rtp/226.0.2.225:9712$1920x1080
CCTV风云足球,http://124.163.112.145:6001/rtp/226.0.2.225:9712$1920x1080
CCTV风云足球,http://36.49.50.124:8800/rtp/239.37.0.080:5540$1920x1080
CCTV风云足球,http://enlen.vip:4022/rtp/239.200.200.88:8020$1920x1080
CCTV风云足球,http://219.140.224.108:5555/rtp/239.69.1.81:10126$1920x1080
CCTV风云足球,http://119.98.133.99:4022/rtp/239.69.1.81:10126$1920x1080
CCTV风云足球,http://119.98.134.206:5555/rtp/239.69.1.81:10126$1920x1080
CCTV风云足球,http://27.16.219.181:4022/rtp/239.69.1.81:10126$1920x1080
CCTV风云足球,http://119.98.174.222:8888/rtp/239.69.1.81:10126$1920x1080
CCTV央视高网,http://171.125.90.130:6000/rtp/226.0.2.217:9648$1920x1080
CCTV央视高网,http://221.205.180.219:8001/rtp/226.0.2.217:9648$1920x1080
CCTV央视高网,http://171.117.73.233:8085/rtp/226.0.2.217:9648$1920x1080
CCTV央视高网,http://60.220.167.72:8085/rtp/226.0.2.217:9648$1920x1080
CCTV央视高网,http://183.185.12.146:8085/rtp/226.0.2.217:9648$1920x1080
CCTV央视高网,http://60.220.167.11:8085/rtp/226.0.2.217:9648$1920x1080
CCTV央视高网,http://171.116.182.180:8085/rtp/226.0.2.217:9648$1920x1080
CCTV央视高网,http://171.117.201.100:8085/rtp/226.0.2.217:9648$1920x1080
CCTV央视高网,http://60.220.167.66:8085/rtp/226.0.2.217:9648$1920x1080
CCTV央视高网,http://60.220.167.12:8085/rtp/226.0.2.217:9648$1920x1080
CCTV央视高网,http://124.163.112.145:6001/rtp/226.0.2.217:9648$1920x1080
CCTV央视台球,http://xuys.top:8888/rtp/225.1.2.170:5002$1920x1080
CCTV央视台球,http://223.10.21.36:8082/rtp/239.1.1.100:8100$1920x1080
CCTV央视台球,http://110.177.148.13:58888/rtp/239.1.1.100:8100$1920x1080
CCTV央视台球,http://223.10.117.215:8082/rtp/239.1.1.100:8100$1920x1080
CCTV央视台球,http://223.10.117.215:8084/rtp/239.1.1.100:8100$1920x1080
CCTV央视台球,http://110.178.52.75:8083/rtp/239.1.1.100:8100$1920x1080
CCTV央视台球,http://171.125.90.130:6000/rtp/226.0.2.216:9640$1920x1080
CCTV央视台球,http://221.205.180.219:8001/rtp/226.0.2.216:9640$1920x1080
CCTV央视台球,http://171.117.73.233:8085/rtp/226.0.2.216:9640$1920x1080
CCTV央视台球,http://60.220.167.72:8085/rtp/226.0.2.216:9640$1920x1080
CCTV央视台球,http://183.185.12.146:8085/rtp/226.0.2.216:9640$1920x1080
CCTV央视台球,http://60.220.167.11:8085/rtp/226.0.2.216:9640$1920x1080
CCTV央视台球,http://171.116.182.180:8085/rtp/226.0.2.216:9640$1920x1080
CCTV央视台球,http://171.117.201.100:8085/rtp/226.0.2.216:9640$1920x1080
CCTV央视台球,http://60.220.167.66:8085/rtp/226.0.2.216:9640$1920x1080
CCTV央视台球,http://60.220.167.12:8085/rtp/226.0.2.216:9640$1920x1080
CCTV央视台球,http://124.163.112.145:6001/rtp/226.0.2.216:9640$1920x1080
CCTV央视台球,http://36.49.50.124:8800/rtp/239.37.0.163:5540$1920x1080
CCTV央视台球,http://enlen.vip:4022/rtp/239.200.200.135:8076$1920x1080
CCTV央视台球,http://219.140.224.108:5555/rtp/239.69.1.98:10224$1920x1080
CCTV央视台球,http://119.98.133.99:4022/rtp/239.69.1.98:10224$1920x1080
CCTV央视台球,http://119.98.134.206:5555/rtp/239.69.1.98:10224$1920x1080
CCTV央视台球,http://27.16.219.181:4022/rtp/239.69.1.98:10224$1920x1080
CCTV央视台球,http://119.98.174.222:8888/rtp/239.69.1.98:10224$1920x1080
CCTV电视指南,http://xuys.top:8888/rtp/225.1.2.167:5002$1920x1080
CCTV电视指南,http://223.10.21.36:8082/rtp/239.1.1.90:8090$1920x1080
CCTV电视指南,http://110.177.148.13:58888/rtp/239.1.1.90:8090$1920x1080
CCTV电视指南,http://223.10.117.215:8082/rtp/239.1.1.90:8090$1920x1080
CCTV电视指南,http://223.10.117.215:8084/rtp/239.1.1.90:8090$1920x1080
CCTV电视指南,http://110.178.52.75:8083/rtp/239.1.1.90:8090$1920x1080
CCTV电视指南,http://171.125.90.130:6000/rtp/226.0.2.218:9656$1920x1080
CCTV电视指南,http://221.205.180.219:8001/rtp/226.0.2.218:9656$1920x1080
CCTV电视指南,http://171.117.73.233:8085/rtp/226.0.2.218:9656$1920x1080
CCTV电视指南,http://60.220.167.72:8085/rtp/226.0.2.218:9656$1920x1080
CCTV电视指南,http://183.185.12.146:8085/rtp/226.0.2.218:9656$1920x1080
CCTV电视指南,http://60.220.167.11:8085/rtp/226.0.2.218:9656$1920x1080
CCTV电视指南,http://171.116.182.180:8085/rtp/226.0.2.218:9656$1920x1080
CCTV电视指南,http://171.117.201.100:8085/rtp/226.0.2.218:9656$1920x1080
CCTV电视指南,http://60.220.167.66:8085/rtp/226.0.2.218:9656$1920x1080
CCTV电视指南,http://60.220.167.12:8085/rtp/226.0.2.218:9656$1920x1080
CCTV电视指南,http://124.163.112.145:6001/rtp/226.0.2.218:9656$1920x1080
CCTV电视指南,http://36.49.50.124:8800/rtp/239.37.0.115:5540$1920x1080
CCTV电视指南,http://enlen.vip:4022/rtp/239.200.200.83:8000$1920x1080
CCTV电视指南,http://223.215.3.199:2000/rtp/238.1.79.53:4560$1920x1080
CCTV电视指南,http://xuys.top:8888/udp/225.1.2.167:5002$1920x1080
CCTV电视指南,http://www.lizhinas.top:8688/rtp/239.252.219.97:5140$1920x1080
CCTV电视指南,http://60.10.225.157:555/rtp/239.253.93.249:6427$1920x1080
CCTV电视指南,http://120.76.248.139/live/bfgd/4200000164.m3u8
CCTV兵器科技,http://xuys.top:8888/rtp/225.1.2.166:5002$1920x1080
CCTV兵器科技,http://223.10.21.36:8082/rtp/239.1.1.97:8097$1920x1080
CCTV兵器科技,http://110.177.148.13:58888/rtp/239.1.1.97:8097$1920x1080
CCTV兵器科技,http://223.10.117.215:8082/rtp/239.1.1.97:8097$1920x1080
CCTV兵器科技,http://223.10.117.215:8084/rtp/239.1.1.97:8097$1920x1080
CCTV兵器科技,http://110.178.52.75:8083/rtp/239.1.1.97:8097$1920x1080
CCTV兵器科技,http://171.125.90.130:6000/rtp/226.0.2.223:9696$1920x1080
CCTV兵器科技,http://221.205.180.219:8001/rtp/226.0.2.223:9696$1920x1080
CCTV兵器科技,http://171.117.73.233:8085/rtp/226.0.2.223:9696$1920x1080
CCTV兵器科技,http://60.220.167.72:8085/rtp/226.0.2.223:9696$1920x1080
CCTV兵器科技,http://183.185.12.146:8085/rtp/226.0.2.223:9696$1920x1080
CCTV兵器科技,http://60.220.167.11:8085/rtp/226.0.2.223:9696$1920x1080
CCTV兵器科技,http://171.116.182.180:8085/rtp/226.0.2.223:9696$1920x1080
CCTV兵器科技,http://171.117.201.100:8085/rtp/226.0.2.223:9696$1920x1080
CCTV兵器科技,http://60.220.167.66:8085/rtp/226.0.2.223:9696$1920x1080
CCTV兵器科技,http://60.220.167.12:8085/rtp/226.0.2.223:9696$1920x1080
CCTV兵器科技,http://124.163.112.145:6001/rtp/226.0.2.223:9696$1920x1080
CCTV兵器科技,http://36.49.50.124:8800/rtp/239.37.0.084:5540$1920x1080
CCTV兵器科技,http://enlen.vip:4022/rtp/239.200.200.91:8036$1920x1080
CCTV兵器科技,http://219.140.224.108:5555/rtp/239.69.1.79:10114$1920x1080
CCTV兵器科技,http://119.98.133.99:4022/rtp/239.69.1.79:10114$1920x1080
CCTV兵器科技,http://119.98.134.206:5555/rtp/239.69.1.79:10114$1920x1080
CCTV兵器科技,http://27.16.219.181:4022/rtp/239.69.1.79:10114$1920x1080
CCTV兵器科技,http://119.98.174.222:8888/rtp/239.69.1.79:10114$1920x1080
CCTV世界地理,http://xuys.top:8888/rtp/225.1.2.171:5002$1920x1080
CCTV世界地理,http://223.10.21.36:8082/rtp/239.1.1.99:8099$1920x1080
CCTV世界地理,http://110.177.148.13:58888/rtp/239.1.1.99:8099$1920x1080
CCTV世界地理,http://223.10.117.215:8082/rtp/239.1.1.99:8099$1920x1080
CCTV世界地理,http://223.10.117.215:8084/rtp/239.1.1.99:8099$1920x1080
CCTV世界地理,http://110.178.52.75:8083/rtp/239.1.1.99:8099$1920x1080
CCTV世界地理,http://171.125.90.130:6000/rtp/226.0.2.222:9688$1920x1080
CCTV世界地理,http://221.205.180.219:8001/rtp/226.0.2.222:9688$1920x1080
CCTV世界地理,http://171.117.73.233:8085/rtp/226.0.2.222:9688$1920x1080
CCTV世界地理,http://60.220.167.72:8085/rtp/226.0.2.222:9688$1920x1080
CCTV世界地理,http://183.185.12.146:8085/rtp/226.0.2.222:9688$1920x1080
CCTV世界地理,http://60.220.167.11:8085/rtp/226.0.2.222:9688$1920x1080
CCTV世界地理,http://171.116.182.180:8085/rtp/226.0.2.222:9688$1920x1080
CCTV世界地理,http://171.117.201.100:8085/rtp/226.0.2.222:9688$1920x1080
CCTV世界地理,http://60.220.167.66:8085/rtp/226.0.2.222:9688$1920x1080
CCTV世界地理,http://60.220.167.12:8085/rtp/226.0.2.222:9688$1920x1080
CCTV世界地理,http://124.163.112.145:6001/rtp/226.0.2.222:9688$1920x1080
CCTV世界地理,http://36.49.50.124:8800/rtp/239.37.0.079:5540$1920x1080
CCTV世界地理,http://enlen.vip:4022/rtp/239.200.200.130:8012$1920x1080
CCTV世界地理,http://219.140.224.108:5555/rtp/239.69.1.91:10186$1920x1080
CCTV世界地理,http://119.98.133.99:4022/rtp/239.69.1.91:10186$1920x1080
CCTV世界地理,http://119.98.134.206:5555/rtp/239.69.1.91:10186$1920x1080
CCTV世界地理,http://27.16.219.181:4022/rtp/239.69.1.91:10186$1920x1080
CCTV世界地理,http://119.98.174.222:8888/rtp/239.69.1.91:10186$1920x1080
CCTV女性时尚,http://xuys.top:8888/rtp/225.1.2.172:5002$1920x1080
